ev_id,ev_type,ev_year,ev_time,ev_highest_injury,ev_nr_apt_loc,latitude,longitude,mid_air,on_ground_collision,light_cond,wx_cond_basic,sky_cond_ceil,sky_ceil_ht,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_vel_kts,gust_kts,wx_int_precip,altimeter
20230516174543,ACC,2023.0,225,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,IMC,OVC,300.0,416.0,54.0,52.0,40.0,12.0,19.0,UNKNOWN,0.0
20230517174544,ACC,2023.0,12,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,25000.0,416.0,75.0,57.0,360.0,8.0,0.0,UNKNOWN,0.0
20230517174545,ACC,2023.0,2050,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,81.0,37.0,330.0,7.0,17.0,UNKNOWN,0.0
20230517174546,ACC,2023.0,1047,UNKNOWN,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20230517174547,ACC,2023.0,1635,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,90.0,66.0,270.0,11.0,0.0,UNKNOWN,0.0
20230517174548,ACC,2023.0,1737,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,IMC,OVC,1800.0,416.0,68.0,59.0,0.0,7.0,0.0,UNKNOWN,0.0
20230518180442,ACC,2023.0,414,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,VMC,BKN,3200.0,416.0,70.0,70.0,0.0,7.0,0.0,UNKNOWN,0.0
20230518180443,INC,2023.0,1701,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20230518180444,ACC,2023.0,1936,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,79.0,32.0,128.0,16.0,0.0,UNKNOWN,0.0
20230518180446,ACC,2023.0,1559,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,61.0,37.0,180.0,6.0,0.0,UNKNOWN,0.0
20230520184404,ACC,2023.0,1400,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,700.0,416.0,55.0,54.0,300.0,5.0,0.0,UNKNOWN,0.0
20230521192203,ACC,2023.0,1515,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,1800.0,416.0,61.0,57.0,0.0,7.0,0.0,UNKNOWN,0.0
20230521192204,INC,2023.0,2045,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20230521192205,ACC,2023.0,1930,FATL,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,86.0,72.0,90.0,12.0,16.0,UNKNOWN,0.0
20230522192206,ACC,2023.0,1847,FATL,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,73.0,54.0,0.0,7.0,0.0,UNKNOWN,0.0
20230522192207,ACC,2023.0,1230,FATL,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20230522192208,ACC,2023.0,2100,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,82.0,50.0,350.0,5.0,0.0,UNKNOWN,0.0
20230522192209,ACC,2023.0,1900,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,70.0,46.0,150.0,11.0,16.0,UNKNOWN,0.0
20230522192210,ACC,2023.0,1605,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,61.0,43.0,0.0,7.0,0.0,UNKNOWN,0.0
20230522192211,ACC,2023.0,1830,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,79.0,46.0,290.0,5.0,0.0,UNKNOWN,0.0
20230522192212,ACC,2023.0,2145,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,66.0,48.0,290.0,16.0,20.0,UNKNOWN,0.0
20230522192213,ACC,2023.0,1838,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,75.0,46.0,0.0,7.0,0.0,UNKNOWN,0.0
20230522192214,ACC,2023.0,1317,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,73.0,64.0,50.0,4.0,0.0,UNKNOWN,0.0
20230522192216,ACC,2023.0,1533,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,81.0,48.0,120.0,7.0,0.0,UNKNOWN,0.0
20230522192217,ACC,2023.0,1855,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,46.0,34.0,300.0,6.0,0.0,UNKNOWN,0.0
20230522192218,ACC,2023.0,2022,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,IMC,BKN,1500.0,416.0,27.0,23.0,60.0,6.0,0.0,UNKNOWN,0.0
20230522192219,ACC,2023.0,102,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,63.0,39.0,140.0,20.0,30.0,UNKNOWN,0.0
20230522192220,ACC,2023.0,117,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,75.0,61.0,240.0,5.0,0.0,UNKNOWN,0.0
20230522192222,ACC,2023.0,1600,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,72.0,57.0,160.0,3.0,0.0,UNKNOWN,0.0
20230522192223,ACC,2023.0,1420,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,54.0,46.0,90.0,7.0,0.0,UNKNOWN,0.0
20230522192224,ACC,2023.0,1447,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,68.0,55.0,0.0,7.0,0.0,UNKNOWN,0.0
20230522192225,ACC,2023.0,1500,NONE,OFAP,2439350.0,59652314.0,N,Y,DAYL,VMC,NONE,0.0,416.0,79.0,64.0,0.0,7.0,0.0,UNKNOWN,0.0
20230523192226,ACC,2023.0,831,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20230523192227,ACC,2023.0,1845,UNKNOWN,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,UNKNOWN,BKN,6000.0,416.0,79.0,54.0,110.0,7.0,0.0,UNKNOWN,0.0
,UNKNOWN,2016.0,0,UNKNOWN,"37,75",2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,63.0,39.0,90.0,7.0,0.0,UNKNOWN,0.0
20230523192228,ACC,2023.0,1515,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,81.0,59.0,0.0,7.0,0.0,UNKNOWN,0.0
20230524192229,INC,2023.0,1052,SERS,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20230524192230,ACC,2023.0,1346,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,64.0,52.0,140.0,4.0,0.0,UNKNOWN,0.0
20230524192231,ACC,2023.0,1600,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,82.0,37.0,150.0,3.0,0.0,UNKNOWN,0.0
20230525192233,ACC,2023.0,1900,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,79.0,59.0,280.0,6.0,0.0,UNKNOWN,0.0
20230525192234,ACC,2023.0,1100,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,53.0,0.0,300.0,4.0,0.0,UNKNOWN,0.0
20230525192235,ACC,2023.0,1601,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,88.0,0.0,60.0,7.0,0.0,UNKNOWN,0.0
20230525192236,ACC,2023.0,1645,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,72.0,48.0,80.0,6.0,0.0,UNKNOWN,0.0
20230525192237,ACC,2023.0,1609,SERS,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,82.0,72.0,60.0,8.0,0.0,UNKNOWN,0.0
20230525192239,ACC,2023.0,1420,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,75.0,63.0,30.0,7.0,0.0,UNKNOWN,0.0
20230525192240,ACC,2023.0,1824,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,75.0,52.0,110.0,10.0,0.0,UNKNOWN,0.0
20230526192246,ACC,2023.0,1518,FATL,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,25000.0,416.0,82.0,72.0,80.0,6.0,0.0,UNKNOWN,0.0
20230526192247,ACC,2023.0,1358,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,79.0,70.0,310.0,5.0,0.0,UNKNOWN,0.0
20230526192248,ACC,2023.0,1340,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20230528192249,ACC,2023.0,1852,FATL,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,81.0,46.0,0.0,7.0,0.0,UNKNOWN,0.0
20230529192250,ACC,2023.0,2215,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,79.0,37.0,10.0,4.0,0.0,UNKNOWN,0.0
20230530192252,ACC,2023.0,1830,SERS,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,77.0,55.0,190.0,9.0,16.0,UNKNOWN,0.0
20230530192253,ACC,2023.0,1847,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,59.0,18.0,160.0,8.0,0.0,UNKNOWN,0.0
20230530192254,ACC,2023.0,2200,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,86.0,64.0,90.0,9.0,0.0,UNKNOWN,0.0
20230530192255,ACC,2023.0,0,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,73.0,36.0,360.0,6.0,0.0,UNKNOWN,0.0
20230530192256,ACC,2023.0,1235,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20230530192257,INC,2023.0,1038,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20230530192258,ACC,2023.0,830,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20230530192259,ACC,2023.0,1600,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,77.0,41.0,150.0,6.0,0.0,UNKNOWN,0.0
20230530192261,ACC,2023.0,00:00,UNKNOWN,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20230530192262,ACC,2023.0,140,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,84.0,68.0,70.0,16.0,0.0,UNKNOWN,0.0
20230530192263,ACC,2023.0,146,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,63.0,52.0,200.0,18.0,0.0,UNKNOWN,0.0
20230530192264,ACC,2023.0,1408,FATL,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20230530192265,ACC,2023.0,1752,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,70.0,43.0,140.0,9.0,0.0,UNKNOWN,0.0
20230531192268,ACC,2023.0,2243,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,79.0,28.0,240.0,14.0,23.0,UNKNOWN,0.0
20230531192270,INC,2023.0,2156,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20230531192271,ACC,2023.0,1244,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,59.0,55.0,0.0,7.0,0.0,UNKNOWN,0.0
20230531192272,ACC,2023.0,1630,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,1200.0,416.0,48.0,45.0,230.0,10.0,0.0,UNKNOWN,0.0
20230531192273,ACC,2023.0,1601,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,82.0,55.0,0.0,7.0,0.0,UNKNOWN,0.0
20230531192274,ACC,2023.0,1835,FATL,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,81.0,37.0,0.0,3.0,0.0,UNKNOWN,0.0
20230601192275,ACC,2023.0,1700,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,84.0,52.0,170.0,6.0,16.0,UNKNOWN,0.0
20230601192276,ACC,2023.0,2017,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,87.0,63.0,170.0,8.0,0.0,UNKNOWN,0.0
20230601192277,ACC,2023.0,1530,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,70.0,52.0,100.0,5.0,0.0,UNKNOWN,0.0
20230601192278,ACC,2023.0,1630,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,75.0,57.0,0.0,7.0,0.0,UNKNOWN,0.0
20230601192279,ACC,2023.0,1800,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,88.0,18.0,0.0,7.0,13.0,UNKNOWN,0.0
20230601192280,ACC,2023.0,1630,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,2600.0,416.0,57.0,45.0,300.0,10.0,0.0,UNKNOWN,0.0
20230601192281,ACC,2023.0,1050,SERS,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,VMC,NONE,0.0,416.0,61.0,30.0,170.0,8.0,0.0,UNKNOWN,0.0
20230601192282,ACC,2023.0,30,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,79.0,48.0,120.0,5.0,0.0,UNKNOWN,0.0
20230601192283,ACC,2023.0,1503,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,81.0,63.0,150.0,9.0,0.0,UNKNOWN,0.0
20230601192284,ACC,2023.0,1228,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,72.0,63.0,0.0,7.0,0.0,UNKNOWN,0.0
20230601192285,ACC,2023.0,1730,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,84.0,61.0,130.0,5.0,0.0,UNKNOWN,0.0
20230601192286,INC,2023.0,1900,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,64.0,30.0,130.0,9.0,0.0,UNKNOWN,0.0
20230601192287,ACC,2023.0,1855,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,85.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20230602192288,ACC,2023.0,1440,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20230602192289,INC,2023.0,139,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20230602192290,ACC,2023.0,2132,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,IMC,BKN,10000.0,416.0,88.0,66.0,180.0,6.0,0.0,UNKNOWN,0.0
20230602192291,ACC,2023.0,2115,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20230602192292,ACC,2023.0,1407,UNKNOWN,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,UNKNOWN,BKN,2700.0,416.0,63.0,61.0,120.0,11.0,0.0,UNKNOWN,0.0
RMK AO2 VIS 2V5 LTG DSNT SE AND S P0014,0,2016.0,1,UNKNOWN,"40,69",2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,63.0,39.0,90.0,7.0,0.0,UNKNOWN,0.0
20230602192293,ACC,2023.0,2206,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NR,VMC,BKN,6000.0,416.0,79.0,61.0,200.0,7.0,0.0,UNKNOWN,0.0
20230602192294,ACC,2023.0,0,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,73.0,55.0,10.0,5.0,1.0,UNKNOWN,0.0
20230603192296,ACC,2023.0,1316,FATL,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,73.0,66.0,20.0,4.0,0.0,UNKNOWN,0.0
20230603192297,INC,2023.0,44,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20230604192298,ACC,2023.0,1820,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,84.0,59.0,60.0,5.0,0.0,UNKNOWN,0.0
20230604192300,ACC,2023.0,1923,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,2900.0,416.0,70.0,54.0,50.0,6.0,0.0,UNKNOWN,0.0
20230605192304,ACC,2023.0,1715,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,79.0,37.0,360.0,4.0,0.0,UNKNOWN,0.0
20230605192305,ACC,2023.0,1640,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,64.0,48.0,230.0,5.0,0.0,UNKNOWN,0.0
20230605192306,ACC,2023.0,1658,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,88.0,66.0,60.0,4.0,0.0,UNKNOWN,0.0
20230605192307,ACC,2023.0,1605,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,75.0,54.0,0.0,7.0,0.0,UNKNOWN,0.0
20230605192308,ACC,2023.0,1815,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,2300.0,416.0,54.0,43.0,300.0,5.0,0.0,UNKNOWN,0.0
20230605192309,ACC,2023.0,1634,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,61.0,46.0,230.0,5.0,0.0,UNKNOWN,0.0
20230605192310,ACC,2023.0,1830,SERS,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,64.0,41.0,40.0,11.0,18.0,UNKNOWN,0.0
20230605192311,ACC,2023.0,1715,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,75.0,63.0,70.0,7.0,0.0,UNKNOWN,0.0
20230605192312,ACC,2023.0,1320,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAWN,VMC,NONE,0.0,416.0,75.0,68.0,0.0,7.0,0.0,UNKNOWN,0.0
20230605192313,ACC,2023.0,2135,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,79.0,63.0,360.0,3.0,0.0,UNKNOWN,0.0
20230606192316,ACC,2023.0,1950,SERS,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,86.0,63.0,190.0,8.0,15.0,UNKNOWN,0.0
20230606192317,ACC,2023.0,2230,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,88.0,61.0,140.0,6.0,0.0,UNKNOWN,0.0
20230606192318,ACC,2023.0,1500,UNKNOWN,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20230606192319,ACC,2023.0,2217,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,3100.0,416.0,63.0,50.0,230.0,4.0,0.0,UNKNOWN,0.0
20230606192320,ACC,2023.0,2300,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,81.0,52.0,330.0,15.0,0.0,UNKNOWN,0.0
20230606192321,ACC,2023.0,2300,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,25000.0,416.0,75.0,66.0,60.0,11.0,0.0,UNKNOWN,0.0
20230606192322,ACC,2023.0,1850,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,88.0,79.0,140.0,10.0,0.0,UNKNOWN,0.0
20230606192323,ACC,2023.0,1700,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,86.0,55.0,100.0,11.0,0.0,UNKNOWN,0.0
20230606192324,ACC,2023.0,1752,FATL,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,66.0,46.0,360.0,11.0,19.0,UNKNOWN,0.0
20230607192325,ACC,2023.0,1407,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,84.0,73.0,60.0,8.0,0.0,UNKNOWN,0.0
20230607192326,ACC,2023.0,1415,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,70.0,52.0,0.0,7.0,0.0,UNKNOWN,0.0
20230607192328,ACC,2023.0,1708,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,86.0,73.0,0.0,7.0,0.0,UNKNOWN,0.0
20230607192329,ACC,2023.0,1830,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,7000.0,416.0,54.0,43.0,330.0,6.0,0.0,UNKNOWN,0.0
20230607192330,ACC,2023.0,1900,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,11000.0,416.0,90.0,57.0,60.0,6.0,0.0,UNKNOWN,0.0
20230608192331,ACC,2023.0,117,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,VMC,NONE,0.0,416.0,75.0,70.0,190.0,4.0,0.0,UNKNOWN,0.0
20230608192332,ACC,2023.0,1915,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,90.0,63.0,10.0,5.0,0.0,UNKNOWN,0.0
20230608192333,ACC,2023.0,1930,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,4100.0,416.0,72.0,59.0,50.0,6.0,0.0,UNKNOWN,0.0
20230608192334,ACC,2023.0,1400,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,75.0,63.0,140.0,7.0,0.0,UNKNOWN,0.0
20230608192336,ACC,2023.0,1935,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,75.0,55.0,40.0,7.0,0.0,UNKNOWN,0.0
